,Date,Title,Organization,City,State,URL,Hate Incident,New Incident,Day of Incident,Month of Incident,Year of Incident,Violent,Num Victims,Num Perp,Num Deaths,Issue Identity,Incident City,Incident State,Incident Type,Inc Intensity,Notes
106,2/25/2017,"Neighbor: Bar attack suspect a 'drunken mess,' not political - KATC.com | Continuous News Coverage | Acadiana-Lafayette",KATC Lafayette News,Lafayette,LA,http://www.katc.com/story/34602913/neighbor-bar-attack-suspect-a-drunken-mess-not-political,,,,,,,,,,,,,,,Url broken
107,2/25/2017,"Neighbor: Bar attack suspect a 'drunken mess,' not political - WBOC-TV 16, Delmarvas News Leader, FOX 21 -",WBOC TV 16,Salisbury,MD,http://www.wboc.com/story/34606645/neighbor-bar-attack-suspect-a-drunken-mess-not-political,,,,,,,,,,,,,,,Url broken
108,2/25/2017,"Neighbor: Kansas bar attack suspect a 'drunken mess,' not political",WBAL Baltimore,Baltimore,MD,http://www.wbaltv.com/article/neighbor-bar-attack-suspect-a-drunken-mess-not-political/8980418,,,,,,,,,,,,,,,Duplicate story
109,2/26/2017,Kansas bar shooting: GoFundMe campaign crosses $1 million,The American Bazaar,Washington,DC,https://www.americanbazaaronline.com/2017/02/27/kansas-bar-shooting-gofundme-campaign-crosses-1-million/,,,,,,,,,,,,,,,Duplicate story
110,2/27/2017,"Deadly Kansas shooting: A senseless crime and a friend lost - KRTV.com | Great Falls, Montana",KRTV Great Falls News,Great Falls,MT,http://www.krtv.com/story/34610864/deadly-kansas-shooting-a-senseless-crime-and-a-friend-lost,,,,,,,,,,,,,,,Url broken
111,2/27/2017,"Va. man charged with hate crime after using Muslim slurs, biting victim's face, police say",Washington Post,Washington,DC,https://www.washingtonpost.com/local/public-safety/va-man-charged-with-hate-crime-after-using-muslim-slurs-biting-victims-face-police-say/2017/02/27/8524182a-c819-4c4a-8131-7f93766eeb5e_story.html,1,0,27,11,2016,1,1,1,0,religion,Tysons,Virginia,Biting,3,
112,2/27/2017,The Latest: Suspect in bar attack wears jail 'safety smock',The Herald,Rock Hill,SC,http://www.heraldonline.com/news/nation-world/national/article135204329.html,,,,,,,,,,,,,,,Url broken
113,2/27/2017,911 Call: Alleged Bar Shooter Said He'd Killed 'Iranians',NBC4 Washington,Washington,DC,http://www.nbcwashington.com/news/national-international/Deadly-Kansas-Bar-Shooting-Vigil-Hearing-414869553.html?akmobile=o,,,,,,,,,,,,,,,Duplicate story
114,2/27/2017,"Clinton: Trump must speak out against hate crimes, threats",The Hill,Washington,DC,http://thehill.com/blogs/blog-briefing-room/news/321356-clinton-trump-must-speak-out-against-hate-crimes-threats,0,na,na,na,na,na,na,na,na,na,na,na,Report on government's response to hate crimes,na,
115,2/27/2017,"Los Angeles area church graffiti investigated as hate crime - KTVN Channel 2 - Reno Tahoe Sparks News, Weather, Video",KTVN,Reno,NV,http://www.ktvn.com/story/34615547/los-angeles-area-church-graffiti-investigated-as-hate-crime,1,1,25,2,2017,0,na,1,na,religion,West Covina,California,Vandalism,2,
116,2/27/2017,"In India, People React To Killing Of IT Worker In Apparent Hate Crime",WEMU,Ypsilanti,MI,http://wemu.org/post/india-people-react-killing-it-worker-apparent-hate-crime,,,,,,,,,,,,,,,Duplicate story
117,2/27/2017,K-State leader encourages support of international students,Topeka Capital Journal,Topeka,KS,http://cjonline.com/news/local/2017-02-27/k-state-leader-encourages-support-international-students,,,,,,,,,,,,,,,Url
118,2/27/2017,Woman found fatally shot in Prince George's County,Washington Post,Washington,DC,https://www.washingtonpost.com/local/woman-found-fatally-shot-in-prince-georges-county/2017/02/27/ee113880-fd34-11e6-99b4-9e613afeb09f_story.html,0,na,na,na,na,na,na,na,na,na,na,na,homicide,na,
119,2/27/2017,Indiana hate crime bill dies in the Legislature - again,Miami Herald,Miami,FL,http://www.miamiherald.com/news/politics-government/national-politics/article135330294.html,,,,,,,,,,,,,,,Url broken
120,2/27/2017,Indiana hate crime bill dies in the Legislature – again,Brown County Democrat,,,http://www.bcdemocrat.com/2017/02/27/in-xgr-hate-crimes-2/,,,,,,,,,,,,,,,Url broken
121,2/27/2017,"FBI investigates Jewish cemetery vandalism in Philly - KRTV.com | Great Falls, Montana",KRTV Great Falls News,Great Falls,MT,http://www.krtv.com/story/34618737/fbi-investigates-jewish-cemetery-vandalism-in-philly,1,1,25,2,2017,0,na,na,na,religion,Philadelphia,Pennsylvania,cemetary vandalized,2,new link: https://www.cnn.com/2017/02/27/us/jewish-cemetery-vandalism-philadelphia/index.html
122,2/27/2017,Hate Crimes Bill Dies On Senate Floor Without Vote,Northeast Indiana Public Radio,,,http://wboi.org/post/hate-crimes-bill-dies-senate-floor-without-vote,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
123,2/27/2017,"Georgia Pair, Who Led Racist Attack At Birthday Party, Gets Combined 35-Year Sentence",News One,New York,NY,https://newsone.com/3682225/georgia-pair-who-led-racist-attack-at-birthday-party-gets-combined-35-year-sentence/,1,0,25,7,2016,0,na,2,na,race,Douglas County,Georgia,slurs and threats,2,
124,2/28/2017,St. Louis suburb victimized by cemetery vandalism mulling hate crimes registry,Jewish Telegraphic Agency,New York,NY,http://www.jta.org/2017/02/28/news-opinion/united-states/st-louis-suburb-victimized-by-cemetery-vandalism-mulling-hate-crimes-registry,0,na,na,na,na,na,na,na,na,na,na,na,hate crime registry proposal,na,
125,2/28/2017,St. Louis Vandalized Cemetery Town Mulls Anti-Hate-Crime Resolution,Forward,New York,NY,http://forward.com/fast-forward/364375/st-louis-vandalized-cemetery-town-mulls-anti-hate-crime-resolution/,,,,,,,,,,,,,,,Duplicate story
126,2/28/2017,Kansas Shooting Aftermath: How Do Students in US Universities Feel,Yahoo News,Altadena,California,https://in.news.yahoo.com/kansas-shooting-aftermath-students-us-144339102.html,,,,,,,,,,,,,,,Duplicate story
127,2/28/2017,Clinton Calls On Trump To Speak Out Against Hate Crimes,RTT News,Washington DC,NY,http://www.rttnews.com/2749477/clinton-calls-on-trump-to-speak-out-against-hate-crimes.aspx,,,,,,,,,,,,,,,Duplicate story
128,2/28/2017,American who tried to stop Kansas shooting says 'happy to risk my life',The Times,,,http://tuckermantimes.com/american-who-tried-to-stop-kansas-shooting-says-happy-to-risk-my-life/116573/,,,,,,,,,,,,,,,Url broken + Duplicate story
129,2/28/2017,"They terrorized a black child's party, then cried when a judge read their sentences",Sacramento Bee,Sacramento,CA,http://www.sacbee.com/news/nation-world/national/article135427529.html,,,,,,,,,,,,,,,Duplicate story
130,2/28/2017,"Shot fired through Evansville temple, FBI says likely a hate crime",WAVE 3,Louisville,KY,http://www.wave3.com/story/34625251/shot-fired-through-evansville-temple-fbi-says-likely-a-hate-crime,1,1,26,2,2017,0,0,na,na,religion,Evansville,Indiana,gun shot through synagogue,na,
131,2/28/2017,"New York confronts hate crimes with text reporting and $5,000 bounties",StateScoop,,,http://statescoop.com/new-york-confronts-hate-crimes-with-a-text-line-and-5-000-bounties,,,,,,,,,,,,,,,Duplicate story
132,2/28/2017,Indiana bill stiffening hate crime penalties fails in Senate,WSAU,Wausau,Wisconsin,http://wsau.com/news/articles/2017/feb/28/indiana-bill-stiffening-hate-crime-penalties-fails-in-senate/,,,,,,,,,,,,,,,Duplicate story
133,2/28/2017,Hate crime bill dies in the Legislature again,Chesterton Tribune,Chesterton,IN,http://chestertontribune.com/Indiana%20News/hate_crime_bill_dies_in_the_legi.htm,,,,,,,,,,,,,,,Duplicate story
134,2/28/2017,The Latest: FBI probes Kansas bar shooting as hate crime,WWSB ABC 7,Sarasota,FL,http://www.mysuncoast.com/ap/domestic/the-latest-fbi-probes-kansas-bar-shooting-as-hate-crime/article_3c3a3f59-769e-570c-849b-784e4819ae53.html,,,,,,,,,,,,,,,Url broken + Duplicate story
135,2/28/2017,The Latest: Trump condemns Kansas bar shooting in speech,ABC News,,,http://abcnews.go.com/US/wireStory/latest-fbi-probes-kansas-bar-shooting-hate-crime-45808324,,,,,,,,,,,,,,,Url broken + Duplicate story
136,2/28/2017,FBI investigating shootings of Indian men in Kansas as hate crime,One America News Network,,,http://www.oann.com/fbi-says-probing-shooting-of-two-indian-men-in-kansas-as-a-hate-crime/,,,,,,,,,,,,,,,Url broken + Duplicate story
137,2/28/2017,FBI probes Kansas bar shooting as hate crime,WKYT,Lexington,KY,http://www.wkyt.com/content/news/FBI-probes-Kansas-bar-shooting-as-hate-crime-415014303.html,,,,,,,,,,,,,,,Duplicate story
138,2/28/2017,"White House condemns Kansas attack, calls it 'racially motivated'",WCTI12.com,New Bern,NC,http://www.wcti12.com/news/national/white-house-condemns-kansas-attack-calls-it-racially-motivated/366371745,,,,,,,,,,,,,,,Url broken
139,2/28/2017,Hate crimes spike in US,Sonoma State Star,Sonoma,CA,http://www.sonomastatestar.com/opinion/2017/2/28/hate-crimes-spike-in-us,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
140,2/28/2017,Trump reportedly will break his silence on Kansas shooting of 2 engineers from India,News & Observer,Raleigh,NC,http://www.newsobserver.com/news/nation-world/national/article135560438.html,,,,,,,,,,,,,,,Duplicate story
141,2/28/2017,FBI investigating Kansas triple shooting that killed 1 as a hate crime,1340 WJOL,Will County,Illinois,http://www.wjol.com/syndicated-article?id=318898,,,,,,,,,,,,,,,Broken link + Duplicate story
142,2/28/2017,FBI investigating Kansas bar shooting as hate crime,WDEF News 12,Chattanooga,TN,http://www.wdef.com/2017/02/28/fbi-investigating-kansas-bar-shooting-as-hate-crime/,,,,,,,,,,,,,,,Broken link + Duplicate story
143,2/28/2017,Dealing with hate: Can America's truth and reconciliation commissions help?,NewsOK.com,Oklahoma City,OK,http://newsok.com/dealing-with-hate-can-americas-truth-and-reconciliation-commissions-help/article/feed/1176306,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
144,2/28/2017,FBI Investigating Kansas Shooting of Indian Men as Hate Crime,Indo American News,Houston,TX,http://www.indoamerican-news.com/f-b-i-investigating-kansas-shooting-of-indian-men-as-hate-crime/,,,,,,,,,,,,,,,Duplicate story
145,3/1/2017,Arrest made in 'You live in Trump country now' gay-bashing attack,Miami Herald,Miami,FL,http://www.miamiherald.com/news/local/community/florida-keys/article135654693.html,1,1,23,2,2017,0,2,1,na,LGBT,Key West,Florida,slurs and threats,2,
146,3/1/2017,Keith Ellison calls on attorney general to investigate cemetery desecration as hate crime,Jewish Telegraphic Agency,New York,NY,http://www.jta.org/2017/03/01/news-opinion/politics/keith-ellison-calls-on-attorney-general-to-investigate-cemetery-desecration-as-hate-crime,,,,,,,,,,,,,,,Duplicate story
147,3/1/2017,Hate-crime victim to defendants: 'Why you crying now?',ActionNewsJax.com,Jacksonville,FL,http://www.actionnewsjax.com/news/trending-now/hatecrime-victim-to-defendants-why-you-crying-now/498595453,,,,,,,,,,,,,,,Duplicate story
148,3/1/2017,Police obtain hate crime arrest warrant for moped riding Trump supporter,GayToday,Cocoa,FL,http://gaytoday.com/index.php/2017/03/01/police-obtain-hate-crime-arrest-warrant-for-moped-riding-trump-supporter/,,,,,,,,,,,,,,,Duplicate story
149,3/1/2017,Hillcrest vigil to be held for trans people killed in 2017 on March 2,San Diego Gay & Lesbian News,San Diego,CA,http://sdgln.com/causes/2017/03/01/hillcrest-vigil-be-held-trans-people-killed-2017-march-2,0,na,na,na,na,na,na,na,na,na,na,na,vigil,na,
150,3/1/2017,"NYPD reports sharp uptick in hate crimes, particularly anti-Semitism",WABC-TV,New York,NY,http://abc7ny.com/news/nypd-reports-uptick-in-hate-crimes-particularly-anti-semitism/1779685/,0,na,na,na,na,na,na,na,na,na,na,na,hate crime report,na,
151,3/1/2017,"55 Percent Increase in Hate Crimes in NYC, NYPD Says",NY1,,NY,http://www.ny1.com/nyc/all-boroughs/news/2017/03/1/55-percent-increase-in-hate-crimes-in-nyc--nypd-says.html,,,,,,,,,,,,,,,Duplicate story
152,3/2/2017,Indian American Congressman urges Sessions to combat hate crimes,India New England,Waltham,MA,http://indianewengland.com/2017/03/indian-american-congressman-urges-sessions-combat-hate-crimes/,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
153,3/2/2017,Indian American girl racially abused in New York train,The American Bazaar,Washington,DC,https://www.americanbazaaronline.com/2017/03/02/indian-american-girl-racially-abused-in-new-york-train423030/,1,0,22,2,2017,0,1,1,na,race,New York,New York,verbal abuse,2,
154,3/2/2017,Spain Seizes Catholic Bus For Potential 'Hate Crimes' in Dustup Over Transgender Rights,Heat Street,,,https://heatst.com/culture-wars/bus-with-anti-transgender-slogan-is-impounded-by-authorities-in-spain/,,,,,,,,,,,,,,,International Story
155,3/2/2017,Muslim Community Center sponsors symposium on tolerance,Montgomery County Sentinel,Rockville,MD,http://www.thesentinel.com/mont/newsx/local/item/4901-muslim-community-center-sponsors-symposium-on-tolerance,,,,,,,,,,,,,,,Url broken
156,3/2/2017,Spain's capital bans bus with anti-transgender message,Reuters,,,http://in.reuters.com/article/spain-protest-transgender-idINKBN1691QP,,,,,,,,,,,,,,,Duplicate story
157,3/2/2017,Police Arrest Trump Supporter Suspected in Key West Gay Bashing,Towleroad,New York,NY,http://www.towleroad.com/2017/03/key-west-trump/,,,,,,,,,,,,,,,Duplicate story
158,3/2/2017,Hatewatch Headlines 3/2/2017,Southern Poverty Law Center,Montgomery,AL,https://www.splcenter.org/hatewatch/2017/03/02/hatewatch-headlines-322017,0,na,na,na,na,na,na,na,na,na,na,na,page that links to hate crime sources,na,
159,3/2/2017,25 Senators urge Trump administration to respond to 'alarming increase' in hate violence,The Hill,Washington,DC,http://origin-nyi.thehill.com/homenews/senate/321964-25-senators-urge-trump-administration-to-respond-to-alarming-increase-in-hate,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
160,3/2/2017,WSW: Speaking Up Against Hate Crimes,WMUK,Kalamazoo,Michigan,http://wmuk.org/post/wsw-speaking-against-hate-crimes,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
161,3/2/2017,Jewish cemetery vandalized; Cuomo starts investigation,Rochester Democrat and Chronicle,Rochester,NY,http://www.democratandchronicle.com/story/news/2017/03/02/jewish-cemetery-vandalized-rochester/98626108/,1,1,2,3,2017,0,na,na,na,religion,Rochester,New York,cemetary vandalized,1,
162,3/2/2017,Anti-hate rally set in Philadelphia after cemetery vandalism,Pocono Record,Stroudsburg,PA,http://www.poconorecord.com/news/20170302/hundreds-rally-against-hate-after-cemetery-damage-threats,0,na,na,na,na,na,na,na,na,na,na,na,anti-hate crime rally,na,
163,3/2/2017,"Hundreds rally against hate after cemetery damage, threats",Yahoo News,Altadena,California,https://www.yahoo.com/news/anti-hate-rally-set-philadelphia-cemetery-vandalism-153102167.html,0,na,na,na,na,na,na,na,na,na,na,na,anti-hate crime rally,na,
164,3/2/2017,Blue Lives Matter' Bill Headed To Full Kentucky Senate,WKMS,Murray,KY,http://wkms.org/post/blue-lives-matter-bill-headed-full-kentucky-senate,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
165,3/2/2017,Richlands man charged in 'You live in Trump country now' gay-bashing attack,WITN,,,http://www.witn.com/content/news/Richlands-man-charged-in-You-live-in-Trump-country-now-gay-bashing-attack--415225773.html,,,,,,,,,,,,,,,Duplicate story
166,3/2/2017,Trump Administration Urged to Investigate Wave of Attacks as Hate Crimes,eNews Park Forest,Park Forest,IL,https://enewspf.com/2017/03/02/trump-administration-urged-investigate-wave-attacks-hate-crimes/,,,,,,,,,,,,,,,Duplicate story
167,3/2/2017,Area bizman sees prez speak,Queens Chronicle,Queens,NY,http://www.qchron.com/editions/queenswide/area-bizman-sees-prez-speak/article_81858a47-fccc-52f4-a620-40c019e9297c.html,0,na,na,na,na,na,na,na,na,na,na,na,news story,na,
168,3/2/2017,What a white terror spree in '80s Seattle says about threats of anti-Semitism today,KUOW News and Information,Seattle,Washington,http://kuow.org/post/what-white-terror-spree-80s-seattle-says-about-threats-anti-semitism-today,0,na,na,na,na,na,na,na,na,na,na,na,news story,na,
169,3/2/2017,25 Senators Pushing Justice Dept. to Crack Down on Hate Violence,Newsmax,West Palm Beach,FL,http://www.newsmax.com/Newsfront/Senators-Letter-State-DeptHate-Violence/2017/03/02/id/776526/,,,,,,,,,,,,,,,Duplicate story
170,3/2/2017,Hate crimes talk in Ozone Park,Queens Chronicle,Queens,NY,http://www.qchron.com/editions/south/hate-crimes-talk-in-ozone-park/article_051c2175-9bee-5d18-b222-ff5a89a82369.html,0,na,na,na,na,na,na,na,na,na,na,na,community meeting,na,
171,3/2/2017,"WestSouthwest March 2, 2017",WMUK,Kalamazoo,Michigan,http://wmuk.org/post/westsouthwest-march-2-2017,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
172,3/2/2017,Far West Side man indicted for hate crime in desecration of mosque,Columbus Dispatch,Columbus,OH,http://www.dispatch.com/news/20170302/far-west-side-man-indicted-for-hate-crime-in-desecration-of-mosque,1,0,na,2,2017,0,na,1,na,religion,Perry Township,Ohio,Vandalism,2,
173,3/2/2017,"Another Jewish cemetery attacked – in Rochester, NY",The Jewish Standard,,,http://jewishstandard.timesofisrael.com/another-jewish-cemetery-attacked-in-rochester-ny/,,,,,,,,,,,,,,,Duplicate story
174,3/2/2017,Anti-Semitic Hate Crimes Spike in New York City,TIME,,,http://time.com/4688420/anti-semitic-hate-crimes-new-york-city/,0,na,na,na,na,na,na,na,na,na,na,na,hate crime rate report,na,
175,3/2/2017,"Crime in NYC continues to drop but hate crimes spike, NYPD boss says in visit to Astoria",QNS.com,,,http://qns.com/story/2017/03/02/crime-nyc-continues-drop-hate-crimes-spike-nypd-boss-says-visit-astoria/,,,,,,,,,,,,,,,Duplicate story
