Date,Title,Organization,City,State,URL,Keyword,Summary
5/4/2018 0:00,Marine featured in new report on violent white supremacists has Charlotte roots,Charlotte Observer,Charlotte,NC,http://www.charlotteobserver.com/news/local/article210397909.html,ardrey atomwaffen charlotte charlottesville frontline high marine observer pistolis propublica supremacist vasillios ardrey atomwaffen charlotte charlottesville frontline high marine observer pistolis propublica supremacist vasillios ardrey atomwaffen charlotte charlottesville frontline high marine observer pistolis propublica supremacist vasillios ardrey atomwaffen charlotte charlottesville frontline high marine observer pistolis propublica supremacist vasillios,"A young Marine identified in a new report by ProPublica and Frontline as a white supremacist who bragged about beating people in Charlottesville, Va., last summer graduated from a Charlotte high school in 2016, the Observer has learned. Vasillios ""Billy"""
5/4/2018 0:00,Vermont Supreme Court overturns man's conviction for KKK fliers,mynbc5.com,Essex,VT,http://www.mynbc5.com/article/vermont-supreme-court-overturns-mans-conviction-for-kkk-fliers/20166968,null,null
5/4/2018 0:00,"Statement from Sunayana Dumala, widow of shooting victim Srinivas Kuchibhotla",Kansas City Star,Kansas City,MO,http://www.kansascity.com/news/local/crime/article210476814.html,dream dumala garmin husband kansas kuchibhotla olathe shooting srinivas srinu sunayana united usa dream dumala garmin husband kansas kuchibhotla olathe shooting srinivas srinu sunayana united usa dream dumala garmin husband kansas kuchibhotla olathe shooting srinivas srinu sunayana united usa dream dumala garmin husband kansas kuchibhotla olathe shooting srinivas srinu sunayana united usa dream dumala garmin husband kansas kuchibhotla olathe shooting srinivas srinu sunayana united usa,"At Friday's sentencing of Adam Purinton, this statement by Sunayana Dumala, widow of shooting victim Srinivas Kuchibhotla, was read:    My name is Sunayana Dumala and I'm the wife of Srinivas Kuchibhotla. We both are from India and came to USA to pursue our"
5/4/2018 0:00,Gay Bar Hate Crime Suspect Is Caught After Being Accidentally Released,Oxygen,,,http://www.oxygen.com/crime-time/gay-bar-hate-crime-suspect-shane-sleeper-is-caught-after-being-accidentally-released,abc bail chicago clerk cook crime gay misdemeanors office paperwork pulse shane sheriff sleeper wmaq,"Deputies have recaptured a man they accidentally released who made threats alluding to one of the worst mass shootings in the country.  Shane Sleeper, a Chicago gay bar hate crime suspect who alluded to the Pulse nightclub shooting, was apprehended on"
5/4/2018 0:00,OLATHE HATE CRIME SHOOTER EARNS LIFE SENTENCE FOR 'GET OUT OF MY COUNTRY' GUNFIRE SLAUGHTER AT AUSTIN'S BAR!!!,tonyskansascity.com,Bonner Springs,KS,http://www.tonyskansascity.com/2018/05/olathe-hate-crime-shooter-earns-life.html,null,null
5/5/2018 0:00,DC dentist fixes hate crime victim's shattered teeth for free to give back to community,LGBTQ Nation,Phoenix,AZ,https://www.lgbtqnation.com/2018/05/dc-dentist-fixes-hate-crime-victims-shattered-teeth-free-give-back-community/,bank capital christopher cosmetic dentist dentistry dito facebook gay hate links savilla smile teeth washington zach bank capital christopher cosmetic dentist dentistry dito facebook gay hate links savilla smile teeth washington zach bank capital christopher cosmetic dentist dentistry dito facebook gay hate links savilla smile teeth washington zach,A DC man attacked two weeks ago in an apparent hate crime now has a reason to smile — thanks to a local dentist.  Zach Link was one of two gay men violently attacked by three men on northwest Washington's U Street on April 15. He and his companion were
5/5/2018 0:00,Facebook Live hate crime defendant back in jail for suspected Facebook use,Chicago Daily Herald,Chicago,IL,http://www.dailyherald.com/news/20180504/facebook-live-hate-crime-defendant-back-in-jail-for-suspected-facebook-use,brittany chicago cooper covington crystal defendants facebook hate hill jail jordan lake livestreaming tanishia tesfaye brittany chicago cooper covington crystal defendants facebook hate hill jail jordan lake livestreaming tanishia tesfaye brittany chicago cooper covington crystal defendants facebook hate hill jail jordan lake livestreaming tanishia tesfaye brittany chicago cooper covington crystal defendants facebook hate hill jail jordan lake livestreaming tanishia tesfaye,"Using Facebook has again gotten a Chicago woman thrown in jail.     Brittany Covington, 19, was sentenced to probation and released from jail six months ago after pleading guilty to hate crime charges as one of four defendants accused of assaulting a Crystal"
5/5/2018 0:00,Vandalism of east Belfast homes treated as hate crime,BBC News,,,http://www.bbc.com/news/uk-northern-ireland-44017489,armitage belfast castlereagh court david deplore graffiti hate house party racist vandalism woodlee,"Vandalism of houses in east Belfast is being treated as a racially-motivated hate crime, police have said.       Fifteen windows were broken in houses under construction at Woodlee Court off the Castlereagh Road.     Racist graffiti was also sprayed on one of the"
5/5/2018 0:00,"Kan. man sentenced for immigrant killing, faces possible death penalty for hate crime",greatbendpost.com,Geneseo,KS,https://www.greatbendpost.com/2018/05/05/kan-man-sentenced-for-immigrant-killing-faces-possible-death-penalty-for-hate-crime/,null,null
5/5/2018 0:00,Shocking murder of two black men not a hate crime,TheGrio,New York,NY,https://thegrio.com/2018/05/05/shocking-murder-of-two-black-men-not-a-hate-crime/,accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla accessory barker black bodies boettler cinder cleveland desecration garcia moreland murder oklahoma police smith white wjla,"The sinister murder of two Black men who had their bodies dismembered by three White men in a case that's being called a modern-day lynching– was ruled not to be a hate crime but instead a gun sale gone bad, reports Fox News.      “We definitely explored"
